Name,Product_URL,Colors,Size,Image Url
Casual Puff Sleeves Embellished Women White Top,https://www.flipkart.com/fashion2wear-casual-embellished-women-white-top/p/itmb3e0c2d94b1f3?pid=TOPGS36XC9DEMWRQ&lid=LSTTOPGS36XC9DEMWRQMFB1CA&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_18&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_X5JcuG1KDYCoOy9IkYSHId51s8d9fYsCfm72lfe2rnjNrzy6XRaRcujEoMURCf-g7rjAEfEW8JjEgfWzyj_shQ%3D%3D&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['Black', 'Peach', 'White']","['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/z/e/x/l-trendy-tops-for-women-ls-parywear-lovespreadin-original-imagqhfta6spavqy.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/a/k/n/l-trendy-tops-for-women-ls-parywear-lovespreadin-original-imagqhftaqyhrp9t.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/j/k/r/l-trendy-tops-for-women-ls-parywear-lovespreadin-original-imagqhfteky73hey.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/n/o/g/l-644-white-ezstall-original-imagru9anwyhv3zd.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/x/0/h/l-trendy-tops-for-women-ls-parywear-lovespreadin-original-imagqhftxencghbz.jpeg?q=70']"
Casual Cuffed Sleeves Solid Women White Top,https://www.flipkart.com/fqg-casual-solid-women-white-top/p/itmcb2a76cfe7a9e?pid=TOPGSA4ZXFZKAUTZ&lid=LSTTOPGSA4ZXFZKAUTZRDEEX3&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_19&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=631dda1d-960a-4a19-83c0-b8ad0980b8e8.TOPGSA4ZXFZKAUTZ.SEARCH&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,[],"['S', 'M', 'L']","['https://rukminim2.flixcart.com/image/128/128/ktizdzk0/top/y/j/u/s-womens-white-cape-frill-top-isun-original-imag6uqgfyupgdan.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/ktizdzk0/shopsy-top/e/h/h/free-1-womens-white-frill-top-isun-original-imag6uufhubmfnpq.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/ktizdzk0/top/r/z/j/s-womens-white-cape-frill-top-isun-original-imag6uqgdbufnhke.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/ktizdzk0/top/x/4/y/s-womens-white-cape-frill-top-isun-original-imag6uqgbqsjjjvd.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/ktizdzk0/top/4/g/h/s-womens-white-cape-frill-top-isun-original-imag6uqgdgzfcdbr.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/ktizdzk0/top/2/l/e/s-womens-white-cape-frill-top-isun-original-imag6uqgahzxdjkm.jpeg?q=70']"
Casual Puff Sleeves Solid Women Purple Top,https://www.flipkart.com/dl-fashion-casual-solid-women-purple-top/p/itm8cc2f7011695b?pid=TOPGGF53HJDSMHMP&lid=LSTTOPGGF53HJDSMHMPXJIGB2&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_20&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=631dda1d-960a-4a19-83c0-b8ad0980b8e8.TOPGGF53HJDSMHMP.SEARCH&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['Black', 'Blue', 'Green', 'Maroon', 'Morpich', 'Pink', 'Purple', 'Rani', 'Red', 'White', 'Yellow']","['XXS', 'XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/s/n/l/xxl-0013-top-dl-fashion-original-imaggf53g4fwqhye.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/v/d/b/xxl-0013-top-dl-fashion-original-imaggf53bzeqcach.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/v/s/i/xxl-0013-top-dl-fashion-original-imaggf53shb5btmt.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/w/c/c/xxl-0013-top-dl-fashion-original-imaggf53rzqa3tmk.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/q/x/v/xxl-0013-top-dl-fashion-original-imaggf53z8sdy7ae.jpeg?q=70']"
Casual Sleeveless Solid Women Purple Top,https://www.flipkart.com/q-rious-casual-solid-women-purple-top/p/itm166ac31097e56?pid=TOPGGBZ4XSQQYHJR&lid=LSTTOPGGBZ4XSQQYHJRY52PNI&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_X5JcuG1KDYCoOy9IkYSHId51s8d9fYsCfm72lfe2rngZAGoQP__sZkcsHpgxv93KTNzZtE_0sd-13pSx8OZI9w%3D%3D&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['Black', 'Coffee', 'Coral', 'Lavender', 'Maroon', 'Pista']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/i/n/v/xs-stop2-lavender-q-rious-original-imagjmz6nkyaf4uw.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/n/0/6/l-stop2-lavender-q-rious-original-imagjmz6nntjbzaz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/b/w/7/xs-stop2-lavender-q-rious-original-imagjmz6hsye2xfu.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/1/y/9/xs-stop2-lavender-q-rious-original-imagjmz64sgrdset.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/9/j/u/xs-stop2-lavender-q-rious-original-imagjmz68rnh8cvd.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/7/g/2/xs-stop2-lavender-q-rious-original-imagjmz6eqhdeumw.jpeg?q=70']"
Party Bell Sleeves Printed Women Multicolor Top,https://www.flipkart.com/fashion2wear-party-printed-women-multicolor-top/p/itm617504c1993cc?pid=TOPGS57WGD666CCB&lid=LSTTOPGS57WGD666CCBUZF4Z6&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_X5JcuG1KDYCoOy9IkYSHId51s8d9fYsCfm72lfe2rnhfaKPSLR1HQpU9wnfIWzy8Sxc6ClhjDxkz1y4dCGjWRA%3D%3D&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['Grey', 'Multicolor']","['XS', 'S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/p/t/l/s-sumbul-fashion2wear-original-imags57gbfxnkddw.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/o/b/x/s-sumbul-fashion2wear-original-imags57gg6qmdeuh.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/w/x/u/s-sumbul-fashion2wear-original-imags57ggxwukuce.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/9/3/y/s-sumbul-fashion2wear-original-imags57g2jbfveye.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/f/v/2/s-sumbul-fashion2wear-original-imags57gy4kv5bdh.jpeg?q=70']"
Casual Regular Sleeves Solid Women Red Top,https://www.flipkart.com/sheetal-associates-casual-solid-women-red-top/p/itmf18986b3c0f61?pid=TOPGG3FZHRFTHRTB&lid=LSTTOPGG3FZHRFTHRTBHSCP3I&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_23&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=631dda1d-960a-4a19-83c0-b8ad0980b8e8.TOPGG3FZHRFTHRTB.SEARCH&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['BLACK', 'RANI pink', 'Red cherry', 'blue airforce']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/g/b/d/l-4067-sheetal-associates-original-imagg3fzzhf3vda3.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/5/a/k/l-4067-sheetal-associates-original-imagg3fzakutb2hk.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/u/l/x/l-4067-sheetal-associates-original-imagg3fzb2pvz6uf.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/3/z/z/l-4067-sheetal-associates-original-imagg3fzehknytqg.jpeg?q=70']"
Casual Regular Sleeves Striped Women Pink Top,https://www.flipkart.com/pretty-loving-thing-casual-half-sleeve-striped-women-pink-top/p/itm3e85ca5d6bea3?pid=TOPFXQWEWDY5JSD4&lid=LSTTOPFXQWEWDY5JSD4UZY2T9&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=631dda1d-960a-4a19-83c0-b8ad0980b8e8.TOPFXQWEWDY5JSD4.SEARCH&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['Black', 'Striped']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/kq5iykw0/top/s/o/3/xl-plt205top-pretty-loving-thing-original-imag482b623yvzw2.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/khtghow0-0/top/w/x/g/xxl-plt205top-pretty-loving-thing-original-imafxqwfufd5h6yh.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kq5iykw0/top/f/d/a/xl-plt205top-pretty-loving-thing-original-imag482badcwf6dj.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kq5iykw0/top/c/y/m/xl-plt205top-pretty-loving-thing-original-imag482bch3ter9c.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kq5iykw0/top/j/n/e/xl-plt205top-pretty-loving-thing-original-imag482btbxwdghy.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kq5iykw0/top/k/a/u/xl-plt205top-pretty-loving-thing-original-imag482bzs6qbmxq.jpeg?q=70']"
Casual Ruffled Sleeves Self Design Women Purple Top,https://www.flipkart.com/sheetal-associates-casual-self-design-women-purple-top/p/itm91cd6d071c409?pid=TOPGQGDWHGHPYNJF&lid=LSTTOPGQGDWHGHPYNJFF9CILN&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_25&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=631dda1d-960a-4a19-83c0-b8ad0980b8e8.TOPGQGDWHGHPYNJF.SEARCH&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['Black', 'Light Green', 'Light Pink', 'Light Purple', 'burgundy']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/u/y/2/l-5046-sheetal-associates-original-imagqgdwgvzazqgh.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/v/a/h/l-5046-sheetal-associates-original-imagqgdwyaz9hfry.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/h/q/h/l-5046-sheetal-associates-original-imagqgdw4rquzmge.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/o/t/j/l-5046-sheetal-associates-original-imagqgdwxtzjkk5y.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/2/a/g/l-5046-sheetal-associates-original-imagqgdw4graur6f.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/d/3/h/l-5046-sheetal-associates-original-imagqgdw6kvyhb55.jpeg?q=70']"
Casual Sleeveless Solid Women Black Top,https://www.flipkart.com/q-rious-casual-solid-women-black-top/p/itmb96864fe20025?pid=TOPG8QN5MUZHMEHK&lid=LSTTOPG8QN5MUZHMEHKXWL18A&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_26&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=631dda1d-960a-4a19-83c0-b8ad0980b8e8.TOPG8QN5MUZHMEHK.SEARCH&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['Black', 'Coffee', 'Coral', 'Lavender', 'Maroon', 'Pista']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/2/g/d/xs-stop2-black-q-rious-original-imagjmvwtydym5bk.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/i/x/n/xs-stop2-black-q-rious-original-imagjmvw63mncccz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/8/q/d/xs-stop2-black-q-rious-original-imagjmvwn7pwbszn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/4/v/9/xs-stop2-black-q-rious-original-imagjmvwhxzrthyq.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/n/m/t/xs-stop2-black-q-rious-original-imagjmvwg7tauzge.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/t/f/2/xs-stop2-black-q-rious-original-imagjmvwj9cz84f5.jpeg?q=70']"
Casual Sleeveless Solid Women Black Top,https://www.flipkart.com/q-rious-casual-solid-women-black-top/p/itmb96864fe20025?pid=TOPG8QN52HUREVEB&lid=LSTTOPG8QN52HUREVEBHXVITU&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_27&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_X5JcuG1KDYCoOy9IkYSHId51s8d9fYsCfm72lfe2rngufg4I5yC3CkxI25lOUlloMpfCbr9IivyqxveN064ZSg%3D%3D&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['Black', 'Coffee', 'Coral', 'Lavender', 'Maroon', 'Pista']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/2/g/d/xs-stop2-black-q-rious-original-imagjmvwtydym5bk.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/i/x/n/xs-stop2-black-q-rious-original-imagjmvw63mncccz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/8/q/d/xs-stop2-black-q-rious-original-imagjmvwn7pwbszn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/4/v/9/xs-stop2-black-q-rious-original-imagjmvwhxzrthyq.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/n/m/t/xs-stop2-black-q-rious-original-imagjmvwg7tauzge.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/t/f/2/xs-stop2-black-q-rious-original-imagjmvwj9cz84f5.jpeg?q=70']"
Casual Sleeveless Striped Women Maroon Top,https://www.flipkart.com/denim-art-fashions-casual-striped-women-maroon-top/p/itmdaa16bae5f72f?pid=TOPGPN8J5C4NHYZP&lid=LSTTOPGPN8J5C4NHYZPNLIXQB&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_28&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_X5JcuG1KDYCoOy9IkYSHId51s8d9fYsCfm72lfe2rnjLI7s0xmSE8xwRMxmFZY-5LyNt6EOih09JCARUhyQ0Tw%3D%3D&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['Dark Blue', 'Light Green', 'Maroon', 'Multicolor', 'Pink', 'Purple']","['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/x/f/b/s-swg-ldt-049-swaggerjns-original-imagpn5x76guxqcn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/q/i/o/s-swg-ldt-049-swaggerjns-original-imagpn5x6hf8eabm.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/m/7/i/s-swg-ldt-049-swaggerjns-original-imagpn5xthhrpyhh.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/x/s/x/s-swg-ldt-049-swaggerjns-original-imagpn5xz5s8yhkf.jpeg?q=70']"
Casual Cap Sleeves Graphic Print Women Pink Top,https://www.flipkart.com/radheradhe-casual-graphic-print-women-pink-top/p/itmcdadd402fcdd7?pid=TOPGSA2HRGQBDZQP&lid=LSTTOPGSA2HRGQBDZQPQFXLU9&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_29&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=631dda1d-960a-4a19-83c0-b8ad0980b8e8.TOPGSA2HRGQBDZQP.SEARCH&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,[],"['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/r/p/j/s-btspink-radheradhe-original-imagsa2hwh22rgzp.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/u/b/c/l-al006p-sku-36-42-aleaf-original-imagq8ur8denh9bf.jpeg?q=70']"
Casual Regular Sleeves Solid Women Black Top,https://www.flipkart.com/sheetal-associates-casual-solid-women-black-top/p/itmd23805866cb0f?pid=TOPGD8VFGUUNZWGN&lid=LSTTOPGD8VFGUUNZWGN7AUQOX&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_30&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=631dda1d-960a-4a19-83c0-b8ad0980b8e8.TOPGD8VFGUUNZWGN.SEARCH&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['BLACK', 'RANI pink', 'Red cherry', 'blue airforce']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/l1qrjbk0/top/a/m/w/m-4061-sheetal-associates-original-imagd8vf4cxbmndg.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l1qrjbk0/top/b/o/o/m-4061-sheetal-associates-original-imagd8vfwvugxmhm.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l1qrjbk0/top/7/2/x/m-4061-sheetal-associates-original-imagd8vf4wj9g6bg.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l1qrjbk0/top/h/h/v/m-4061-sheetal-associates-original-imagd8vfgq5ymymf.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l1qrjbk0/top/3/l/w/m-4061-sheetal-associates-original-imagd8vfpxpsmys6.jpeg?q=70']"
Casual Roll Up Sleeves Striped Women Blue Top,https://www.flipkart.com/ap2kurti-casual-striped-women-blue-top/p/itm040dfde681d42?pid=TOPG9NFYRFUMKU2C&lid=LSTTOPG9NFYRFUMKU2CIP4B6K&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_31&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_X5JcuG1KDYCoOy9IkYSHId51s8d9fYsCfm72lfe2rnhBRB3U0WUhBiV1v4RfMW8tqHaKzKkybMzbpDItCnLRUA%3D%3D&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['Blue', 'Grey', 'Light Browen', 'Lime Green', 'PEECH', 'Pink']","['S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/c/b/l/s-tc15-ap2kurti-original-imag9nfyrrzxtsw3.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/c/h/s/s-tc15-ap2kurti-original-imag9nfyydkqwfnr.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/e/l/s/s-tc15-ap2kurti-original-imag9nfyq9mffumq.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/t/k/a/s-tc15-ap2kurti-original-imag9nfyzwrbfdv7.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/9/z/c/s-tc15-ap2kurti-original-imag9nfywypctjbd.jpeg?q=70']"
Casual Puff Sleeves Printed Women White Top,https://www.flipkart.com/uptownie-lite-casual-short-sleeve-printed-women-white-top/p/itm1f2733bf14264?pid=TOPG2SYTA2NWFHZN&lid=LSTTOPG2SYTA2NWFHZNUSPCY9&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_32&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_X5JcuG1KDYCoOy9IkYSHId51s8d9fYsCfm72lfe2rnjrT4Epx46kwR8-vOZCqxY_m63kivG417-QGENb2VOLpw%3D%3D&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['Black', 'Black 4', 'Blue', 'Green', 'Light Blue', 'Navy Blue', 'Orange 3', 'Pink', 'Pink 2', 'Pink 4', 'Red', 'White', 'Yellow']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/koad9jk0/top/1/i/0/xxl-ulss19tp09-37-166-uptownie-lite-original-imag2sytyfwt9nwj.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/koad9jk0/top/a/4/k/xxl-ulss19tp09-37-166-uptownie-lite-original-imag2sytfvanrfwv.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/koad9jk0/top/u/0/6/xxl-ulss19tp09-37-166-uptownie-lite-original-imag2sytmdrfwtmd.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/koad9jk0/top/l/u/l/xxl-ulss19tp09-37-166-uptownie-lite-original-imag2sytvgbjhdrx.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/koad9jk0/top/f/n/s/xxl-ulss19tp09-37-166-uptownie-lite-original-imag2sytdvmn5efp.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/koad9jk0/top/c/r/u/xxl-ulss19tp09-37-166-uptownie-lite-original-imag2syttg7afzsy.jpeg?q=70']"
Casual Regular Sleeves Solid Women Black Top,https://www.flipkart.com/style-prezone-casual-solid-women-black-top/p/itmc156f65fc4558?pid=TOPGHBXAPWGF9BGP&lid=LSTTOPGHBXAPWGF9BGP6IUTJN&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_33&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=631dda1d-960a-4a19-83c0-b8ad0980b8e8.TOPGHBXAPWGF9BGP.SEARCH&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['BLACK', 'BROWN', 'DARK GREEN', 'MAROON', 'MUSTARD', 'RED', 'WHITE']","['XS', 'S', 'M', 'L']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/m/o/n/s-zip-women-top-style-prezone-original-imagkfe6gbcebncv.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/o/r/7/s-zip-women-top-style-prezone-original-imagkfe6znnabnaw.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/m/u/4/s-zip-women-top-style-prezone-original-imagkfe6q9tsgj3r.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/6/7/8/s-zip-women-top-style-prezone-original-imagkfe6jzvywdhu.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/l/e/y/s-zip-women-top-style-prezone-original-imagkfe6vaf75msj.jpeg?q=70']"
Casual Regular Sleeves Solid Women Black Top,https://www.flipkart.com/swaggish-casual-solid-women-black-top/p/itm0fcf25dd5a1ef?pid=TOPGJUYMQGJJGQGQ&lid=LSTTOPGJUYMQGJJGQGQ840TIF&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_1_34&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=631dda1d-960a-4a19-83c0-b8ad0980b8e8.TOPGJUYMQGJJGQGQ.SEARCH&ppt=None&ppn=None&ssid=d3u54th4z40000001692719369778&qH=26c2838b3aeb0a75,"['BLACK', 'Brown', 'Dark Green', 'Lavender', 'Maroon', 'Peach']","['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/q/v/f/s-coller-tops-style-prezone-original-imagjuvvnugjhu7h.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/y/e/j/s-coller-tops-style-prezone-original-imagjuvvhvbwau8f.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/4/u/q/l-collar-top-001-swaggish-original-imagjuvvbftj9jqf.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/i/q/y/s-coller-tops-style-prezone-original-imagjuvvfgefvjjh.jpeg?q=70']"
